feature_id,timestamp,mask_id,writer_id,x_position,y_position,target_width,measured_width,cd_error,defect_flag,exposure_dose,temperature,humidity,vibration,day,week,month,hour,day_of_week
F_000634,2026-06-01 09:30:00,M_2026_06_01_03,MBMW_03,2660.6,3469.7,60.0,61.2,1.2,0,14.45,20.8,48.6,0.044,1,23,6,9,0
F_000635,2026-06-01 09:40:00,M_2026_06_01_03,MBMW_04,535.9,1148.0,80.0,84.0,4.0,1,14.87,21.1,50.3,0.02,1,23,6,9,0
F_000636,2026-06-01 09:50:00,M_2026_06_01_03,MBMW_05,2237.1,587.8,50.0,51.4,1.4,0,14.24,21.3,49.8,0.033,1,23,6,9,0
F_000637,2026-06-01 10:00:00,M_2026_06_01_03,MBMW_03,2663.1,826.4,80.0,84.4,4.4,1,14.77,21.5,48.6,0.031,1,23,6,10,0
F_000638,2026-06-01 10:10:00,M_2026_06_01_03,MBMW_04,1212.4,10.0,50.0,54.6,4.6,1,15.13,20.7,50.2,0.045,1,23,6,10,0
F_000639,2026-06-01 10:20:00,M_2026_06_01_03,MBMW_05,1346.2,3593.7,50.0,50.5,0.5,0,14.36,21.3,49.2,0.026,1,23,6,10,0
F_000640,2026-06-01 10:30:00,M_2026_06_01_03,MBMW_03,1886.4,3662.0,50.0,50.7,0.7,0,13.76,21.6,48.4,0.046,1,23,6,10,0
F_000641,2026-06-01 10:40:00,M_2026_06_01_04,MBMW_04,100.4,2574.7,50.0,51.4,1.4,0,14.51,21.7,48.9,0.041,1,23,6,10,0
F_000642,2026-06-01 10:50:00,M_2026_06_01_04,MBMW_05,1610.4,806.8,50.0,49.8,-0.2,0,13.96,21.3,50.7,0.036,1,23,6,10,0
F_000643,2026-06-01 11:00:00,M_2026_06_01_04,MBMW_03,1057.2,417.8,70.0,71.5,1.5,0,14.31,21.3,48.0,0.058,1,23,6,11,0
F_000644,2026-06-01 11:10:00,M_2026_06_01_04,MBMW_04,1637.5,95.6,80.0,85.7,5.7,1,15.25,21.5,52.1,0.036,1,23,6,11,0
F_000645,2026-06-01 11:20:00,M_2026_06_01_04,MBMW_05,598.8,828.7,70.0,70.7,0.7,0,13.94,21.6,48.8,0.015,1,23,6,11,0
F_000646,2026-06-01 11:30:00,M_2026_06_01_04,MBMW_03,4452.6,4454.3,70.0,75.3,5.3,1,14.7,22.0,45.4,0.056,1,23,6,11,0
F_000647,2026-06-01 11:40:00,M_2026_06_01_04,MBMW_04,2968.0,1207.7,40.0,42.4,2.4,0,14.77,21.3,51.1,0.021,1,23,6,11,0
F_000648,2026-06-01 11:50:00,M_2026_06_01_04,MBMW_05,3395.5,1771.4,40.0,40.3,0.3,0,13.84,21.5,44.6,0.034,1,23,6,11,0
F_000649,2026-06-01 12:00:00,M_2026_06_01_04,MBMW_03,3945.9,526.7,40.0,39.6,-0.4,0,14.16,21.4,48.0,0.05,1,23,6,12,0
F_000650,2026-06-01 12:10:00,M_2026_06_01_04,MBMW_04,2492.2,1111.8,60.0,65.4,5.4,1,15.68,21.9,54.8,0.148,1,23,6,12,0
F_000651,2026-06-01 12:20:00,M_2026_06_01_05,MBMW_05,434.6,2596.1,40.0,40.7,0.7,0,13.96,22.2,52.1,0.037,1,23,6,12,0
F_000652,2026-06-01 12:30:00,M_2026_06_01_05,MBMW_03,2685.5,3038.8,80.0,82.4,2.4,0,14.71,21.5,51.9,0.032,1,23,6,12,0
F_000653,2026-06-01 12:40:00,M_2026_06_01_05,MBMW_04,2934.2,1226.8,70.0,71.3,1.3,0,14.54,22.0,47.7,0.038,1,23,6,12,0
F_000654,2026-06-01 12:50:00,M_2026_06_01_05,MBMW_05,3727.2,288.7,80.0,83.0,3.0,0,14.63,22.4,49.5,0.014,1,23,6,12,0
F_000655,2026-06-01 13:00:00,M_2026_06_01_05,MBMW_03,2158.3,1955.2,40.0,41.3,1.3,0,14.61,22.4,52.3,0.032,1,23,6,13,0
F_000656,2026-06-01 13:10:00,M_2026_06_01_05,MBMW_04,637.9,1171.0,60.0,78.9,18.9,1,15.09,22.4,51.0,0.033,1,23,6,13,0
F_000657,2026-06-01 13:20:00,M_2026_06_01_05,MBMW_05,1418.9,1097.8,60.0,60.0,0.0,0,14.33,21.9,52.0,0.013,1,23,6,13,0
F_000658,2026-06-01 13:30:00,M_2026_06_01_05,MBMW_03,1815.4,4799.3,70.0,74.8,4.8,1,14.67,22.5,53.2,0.052,1,23,6,13,0
F_000659,2026-06-01 13:40:00,M_2026_06_01_05,MBMW_04,3229.6,3081.5,80.0,81.2,1.2,0,15.25,22.3,50.9,0.049,1,23,6,13,0
F_000660,2026-06-01 13:50:00,M_2026_06_01_05,MBMW_05,2853.9,2784.4,50.0,51.4,1.4,0,14.03,22.8,47.0,0.027,1,23,6,13,0
F_000661,2026-06-02 09:00:00,M_2026_06_02_03,MBMW_03,1780.5,2078.9,80.0,79.9,-0.1,0,14.31,21.2,49.7,0.037,2,23,6,9,1
F_000662,2026-06-02 09:10:00,M_2026_06_02_03,MBMW_04,4932.6,2144.7,40.0,44.0,4.0,1,15.03,20.8,48.2,0.045,2,23,6,9,1
F_000663,2026-06-02 09:20:00,M_2026_06_02_03,MBMW_05,3028.9,2704.5,50.0,51.2,1.2,0,14.42,21.2,46.2,0.036,2,23,6,9,1
F_000664,2026-06-02 09:30:00,M_2026_06_02_03,MBMW_03,1186.1,3482.1,60.0,61.8,1.8,0,14.49,21.4,50.8,0.052,2,23,6,9,1
F_000665,2026-06-02 09:40:00,M_2026_06_02_03,MBMW_04,508.9,3510.7,70.0,74.6,4.6,1,15.25,21.0,51.5,0.038,2,23,6,9,1
F_000666,2026-06-02 09:50:00,M_2026_06_02_03,MBMW_05,764.3,858.5,70.0,72.7,2.7,0,14.4,21.2,49.0,0.036,2,23,6,9,1
F_000667,2026-06-02 10:00:00,M_2026_06_02_03,MBMW_03,1229.8,2500.6,60.0,60.3,0.3,0,14.45,20.8,50.0,0.035,2,23,6,10,1
F_000668,2026-06-02 10:10:00,M_2026_06_02_03,MBMW_04,803.4,2059.8,40.0,41.9,1.9,0,14.49,21.4,45.3,0.048,2,23,6,10,1
F_000669,2026-06-02 10:20:00,M_2026_06_02_03,MBMW_05,932.8,4352.6,60.0,59.4,-0.6,0,14.07,21.3,51.8,0.038,2,23,6,10,1
F_000670,2026-06-02 10:30:00,M_2026_06_02_03,MBMW_03,1425.5,3157.1,40.0,43.1,3.1,1,15.04,21.6,51.2,0.056,2,23,6,10,1
F_000671,2026-06-02 10:40:00,M_2026_06_02_04,MBMW_04,866.9,2662.5,50.0,53.7,3.7,1,15.12,21.5,50.2,0.028,2,23,6,10,1
F_000672,2026-06-02 10:50:00,M_2026_06_02_04,MBMW_05,4483.8,577.0,60.0,62.0,2.0,0,14.03,21.3,47.3,0.036,2,23,6,10,1
F_000673,2026-06-02 11:00:00,M_2026_06_02_04,MBMW_03,401.2,3028.2,40.0,42.5,2.5,0,14.6,21.2,46.5,0.045,2,23,6,11,1
F_000674,2026-06-02 11:10:00,M_2026_06_02_04,MBMW_04,2622.6,586.0,50.0,52.8,2.8,0,15.22,21.2,53.9,0.038,2,23,6,11,1
F_000675,2026-06-02 11:20:00,M_2026_06_02_04,MBMW_05,2052.0,1686.0,60.0,60.8,0.8,0,14.03,21.4,47.9,0.035,2,23,6,11,1
F_000676,2026-06-02 11:30:00,M_2026_06_02_04,MBMW_03,4911.9,714.2,70.0,73.0,3.0,0,14.89,21.9,50.2,0.031,2,23,6,11,1
F_000677,2026-06-02 11:40:00,M_2026_06_02_04,MBMW_04,560.2,3460.4,60.0,65.5,5.5,1,15.17,21.1,48.0,0.031,2,23,6,11,1
F_000678,2026-06-02 11:50:00,M_2026_06_02_04,MBMW_05,1989.3,1031.3,80.0,79.3,-0.7,0,13.9,21.4,45.4,0.034,2,23,6,11,1
F_000679,2026-06-02 12:00:00,M_2026_06_02_04,MBMW_03,4847.4,1959.3,60.0,61.3,1.3,0,14.78,22.0,50.9,0.054,2,23,6,12,1
F_000680,2026-06-02 12:10:00,M_2026_06_02_04,MBMW_04,4327.5,4478.4,80.0,81.8,1.8,0,14.9,22.2,51.2,0.045,2,23,6,12,1
F_000681,2026-06-02 12:20:00,M_2026_06_02_05,MBMW_05,4085.4,1021.6,50.0,50.9,0.9,0,14.17,21.6,46.6,0.015,2,23,6,12,1
F_000682,2026-06-02 12:30:00,M_2026_06_02_05,MBMW_03,1289.5,2539.0,60.0,60.3,0.3,0,14.22,21.6,52.2,0.051,2,23,6,12,1
F_000683,2026-06-02 12:40:00,M_2026_06_02_05,MBMW_04,854.4,2096.4,50.0,55.6,5.6,1,15.22,22.4,48.9,0.024,2,23,6,12,1
F_000684,2026-06-02 12:50:00,M_2026_06_02_05,MBMW_05,3343.2,90.6,50.0,50.1,0.1,0,14.19,22.0,47.7,0.034,2,23,6,12,1
F_000685,2026-06-02 13:00:00,M_2026_06_02_05,MBMW_03,4646.9,3963.8,40.0,42.7,2.7,0,14.73,21.9,47.5,0.037,2,23,6,13,1
F_000686,2026-06-02 13:10:00,M_2026_06_02_05,MBMW_04,2783.8,345.2,50.0,51.1,1.1,0,14.87,22.5,51.5,0.042,2,23,6,13,1
F_000687,2026-06-02 13:20:00,M_2026_06_02_05,MBMW_05,2858.1,2371.3,50.0,49.0,-1.0,0,14.03,22.4,45.9,0.024,2,23,6,13,1
F_000688,2026-06-02 13:30:00,M_2026_06_02_05,MBMW_03,1399.9,2803.4,60.0,62.7,2.7,0,14.31,22.6,47.1,0.06,2,23,6,13,1
F_000689,2026-06-02 13:40:00,M_2026_06_02_05,MBMW_04,3847.5,3142.1,60.0,61.8,1.8,0,15.15,22.2,50.4,0.037,2,23,6,13,1
F_000690,2026-06-02 13:50:00,M_2026_06_02_05,MBMW_05,935.2,3443.2,70.0,70.9,0.9,0,14.03,22.6,50.0,0.029,2,23,6,13,1
F_000691,2026-06-03 09:00:00,M_2026_06_03_03,MBMW_03,1618.4,1266.4,40.0,41.6,1.6,0,14.47,21.5,46.5,0.041,3,23,6,9,2
F_000692,2026-06-03 09:10:00,M_2026_06_03_03,MBMW_04,2127.2,49.9,50.0,52.4,2.4,0,14.88,21.3,51.3,0.042,3,23,6,9,2
F_000693,2026-06-03 09:20:00,M_2026_06_03_03,MBMW_05,2538.1,3617.2,40.0,41.5,1.5,0,14.37,21.4,46.6,0.025,3,23,6,9,2
F_000694,2026-06-03 09:30:00,M_2026_06_03_03,MBMW_03,1212.0,2678.3,80.0,77.7,-2.3,0,14.02,21.6,48.5,0.031,3,23,6,9,2
F_000695,2026-06-03 09:40:00,M_2026_06_03_03,MBMW_04,574.2,4180.6,50.0,55.3,5.3,1,15.11,21.3,48.4,0.038,3,23,6,9,2
F_000696,2026-06-03 09:50:00,M_2026_06_03_03,MBMW_05,3053.1,4106.9,40.0,44.9,4.9,1,14.76,21.0,48.5,0.035,3,23,6,9,2
F_000697,2026-06-03 10:00:00,M_2026_06_03_03,MBMW_03,1443.2,4216.6,70.0,73.4,3.4,1,14.91,21.5,48.9,0.037,3,23,6,10,2
F_000698,2026-06-03 10:10:00,M_2026_06_03_03,MBMW_04,2906.2,2425.5,70.0,74.1,4.1,1,14.86,20.9,49.0,0.027,3,23,6,10,2
F_000699,2026-06-03 10:20:00,M_2026_06_03_03,MBMW_05,771.8,1668.1,50.0,50.9,0.9,0,14.39,21.2,49.1,0.028,3,23,6,10,2
F_000700,2026-06-03 10:30:00,M_2026_06_03_03,MBMW_03,2405.7,3957.8,80.0,82.5,2.5,0,14.63,21.5,49.3,0.055,3,23,6,10,2
F_000701,2026-06-03 10:40:00,M_2026_06_03_04,MBMW_04,2662.9,2256.5,70.0,75.0,5.0,1,15.48,20.4,51.9,0.027,3,23,6,10,2
F_000702,2026-06-03 10:50:00,M_2026_06_03_04,MBMW_05,259.1,917.2,70.0,69.0,-1.0,0,13.49,21.5,49.3,0.038,3,23,6,10,2
F_000703,2026-06-03 11:00:00,M_2026_06_03_04,MBMW_03,1683.0,4274.9,80.0,81.9,1.9,0,14.88,21.6,51.2,0.058,3,23,6,11,2
F_000704,2026-06-03 11:10:00,M_2026_06_03_04,MBMW_04,672.1,4412.8,40.0,40.6,0.6,0,14.96,21.2,50.2,0.026,3,23,6,11,2
F_000705,2026-06-03 11:20:00,M_2026_06_03_04,MBMW_05,316.9,2331.5,70.0,72.6,2.6,0,14.02,21.7,50.7,0.018,3,23,6,11,2
F_000706,2026-06-03 11:30:00,M_2026_06_03_04,MBMW_03,4949.8,378.5,60.0,61.1,1.1,0,14.32,21.7,51.5,0.051,3,23,6,11,2
F_000707,2026-06-03 11:40:00,M_2026_06_03_04,MBMW_04,1611.8,1939.1,70.0,70.8,0.8,0,14.66,21.7,47.7,0.049,3,23,6,11,2
F_000708,2026-06-03 11:50:00,M_2026_06_03_04,MBMW_05,4049.4,4017.7,40.0,39.5,-0.5,0,14.06,22.1,51.3,0.031,3,23,6,11,2
F_000709,2026-06-03 12:00:00,M_2026_06_03_04,MBMW_03,1273.2,4508.9,40.0,42.2,2.2,0,14.23,22.1,49.6,0.043,3,23,6,12,2
F_000710,2026-06-03 12:10:00,M_2026_06_03_04,MBMW_04,3407.5,1017.4,50.0,51.8,1.8,0,15.1,22.0,48.1,0.025,3,23,6,12,2
F_000711,2026-06-03 12:20:00,M_2026_06_03_05,MBMW_05,3801.1,334.9,60.0,61.3,1.3,0,14.43,21.6,51.5,0.024,3,23,6,12,2
F_000712,2026-06-03 12:30:00,M_2026_06_03_05,MBMW_03,2978.2,4386.8,40.0,41.9,1.9,0,14.47,22.0,49.1,0.048,3,23,6,12,2
F_000713,2026-06-03 12:40:00,M_2026_06_03_05,MBMW_04,2357.9,1947.0,80.0,82.7,2.7,0,15.5,22.4,50.7,0.03,3,23,6,12,2
F_000714,2026-06-03 12:50:00,M_2026_06_03_05,MBMW_05,2059.2,2708.8,60.0,59.4,-0.6,0,14.09,22.0,44.5,0.025,3,23,6,12,2
F_000715,2026-06-03 13:00:00,M_2026_06_03_05,MBMW_03,1744.3,4840.3,60.0,63.4,3.4,1,14.46,22.6,51.3,0.034,3,23,6,13,2
F_000716,2026-06-03 13:10:00,M_2026_06_03_05,MBMW_04,4647.6,332.8,80.0,83.9,3.9,1,14.91,22.4,54.9,0.034,3,23,6,13,2
F_000717,2026-06-03 13:20:00,M_2026_06_03_05,MBMW_05,4153.1,3241.6,70.0,71.7,1.7,0,14.43,22.8,49.7,0.013,3,23,6,13,2
F_000718,2026-06-03 13:30:00,M_2026_06_03_05,MBMW_03,4825.1,370.5,80.0,83.8,3.8,1,14.77,22.0,49.1,0.031,3,23,6,13,2
F_000719,2026-06-03 13:40:00,M_2026_06_03_05,MBMW_04,621.5,1877.3,80.0,83.7,3.7,1,15.21,22.4,48.6,0.046,3,23,6,13,2
F_000720,2026-06-03 13:50:00,M_2026_06_03_05,MBMW_05,3654.3,4019.1,70.0,73.2,3.2,1,14.22,22.5,50.5,0.016,3,23,6,13,2
F_000721,2026-06-04 09:00:00,M_2026_06_04_03,MBMW_03,4691.7,2167.4,70.0,69.4,-0.6,0,14.16,21.3,47.9,0.047,4,23,6,9,3
F_000722,2026-06-04 09:10:00,M_2026_06_04_03,MBMW_04,906.2,4985.9,70.0,73.4,3.4,1,14.96,20.9,50.0,0.024,4,23,6,9,3
F_000723,2026-06-04 09:20:00,M_2026_06_04_03,MBMW_05,332.5,2795.3,70.0,72.8,2.8,0,14.7,20.7,52.3,0.018,4,23,6,9,3
F_000724,2026-06-04 09:30:00,M_2026_06_04_03,MBMW_03,3705.6,1605.8,70.0,74.0,4.0,1,14.86,21.3,50.6,0.041,4,23,6,9,3
F_000725,2026-06-04 09:40:00,M_2026_06_04_03,MBMW_04,2872.4,1100.6,80.0,84.5,4.5,1,15.15,21.1,48.7,0.024,4,23,6,9,3
F_000726,2026-06-04 09:50:00,M_2026_06_04_03,MBMW_05,4209.1,1752.6,50.0,50.4,0.4,0,14.15,21.1,47.0,0.011,4,23,6,9,3
F_000727,2026-06-04 10:00:00,M_2026_06_04_03,MBMW_03,698.9,1862.7,50.0,54.7,4.7,1,14.56,21.1,48.5,0.056,4,23,6,10,3
F_000728,2026-06-04 10:10:00,M_2026_06_04_03,MBMW_04,3976.3,343.6,40.0,42.8,2.8,0,14.95,21.3,49.1,0.02,4,23,6,10,3
F_000729,2026-06-04 10:20:00,M_2026_06_04_03,MBMW_05,1008.1,1847.9,50.0,49.2,-0.8,0,14.62,21.0,46.9,0.012,4,23,6,10,3
F_000730,2026-06-04 10:30:00,M_2026_06_04_03,MBMW_03,818.3,2321.2,50.0,48.9,-1.1,0,14.31,21.3,51.8,0.054,4,23,6,10,3
F_000731,2026-06-04 10:40:00,M_2026_06_04_04,MBMW_04,821.3,3613.7,80.0,83.5,3.5,1,15.34,21.2,50.8,0.028,4,23,6,10,3
F_000732,2026-06-04 10:50:00,M_2026_06_04_04,MBMW_05,4072.9,3283.6,70.0,69.6,-0.4,0,14.11,21.3,47.7,0.032,4,23,6,10,3
F_000733,2026-06-04 11:00:00,M_2026_06_04_04,MBMW_03,3326.0,3543.8,70.0,71.7,1.7,0,14.96,21.6,46.3,0.034,4,23,6,11,3
F_000734,2026-06-04 11:10:00,M_2026_06_04_04,MBMW_04,2615.3,41.8,80.0,85.0,5.0,1,15.2,21.8,51.3,0.027,4,23,6,11,3
F_000735,2026-06-04 11:20:00,M_2026_06_04_04,MBMW_05,1794.2,1088.3,50.0,50.2,0.2,0,14.04,21.5,46.6,0.027,4,23,6,11,3
F_000736,2026-06-04 11:30:00,M_2026_06_04_04,MBMW_03,4386.0,3308.4,80.0,81.5,1.5,0,14.48,21.9,50.1,0.06,4,23,6,11,3
F_000737,2026-06-04 11:40:00,M_2026_06_04_04,MBMW_04,1962.2,2419.9,40.0,40.8,0.8,0,15.28,21.4,49.2,0.022,4,23,6,11,3
F_000738,2026-06-04 11:50:00,M_2026_06_04_04,MBMW_05,4083.0,26.6,70.0,70.9,0.9,0,14.12,21.3,51.6,0.022,4,23,6,11,3
F_000739,2026-06-04 12:00:00,M_2026_06_04_04,MBMW_03,2195.7,4022.5,60.0,58.3,-1.7,0,14.58,21.4,51.6,0.031,4,23,6,12,3
F_000740,2026-06-04 12:10:00,M_2026_06_04_04,MBMW_04,1884.7,3864.0,40.0,41.5,1.5,0,14.92,21.6,48.4,0.026,4,23,6,12,3
F_000741,2026-06-04 12:20:00,M_2026_06_04_05,MBMW_05,2313.4,2742.1,40.0,42.1,2.1,0,14.8,21.5,51.8,0.037,4,23,6,12,3
F_000742,2026-06-04 12:30:00,M_2026_06_04_05,MBMW_03,1506.9,332.3,80.0,85.2,5.2,1,15.15,22.6,49.4,0.033,4,23,6,12,3
F_000743,2026-06-04 12:40:00,M_2026_06_04_05,MBMW_04,3738.0,3832.6,50.0,52.4,2.4,0,15.51,21.6,50.0,0.046,4,23,6,12,3
F_000744,2026-06-04 12:50:00,M_2026_06_04_05,MBMW_05,2513.6,2918.6,70.0,70.2,0.2,0,14.24,22.4,50.0,0.015,4,23,6,12,3
F_000745,2026-06-04 13:00:00,M_2026_06_04_05,MBMW_03,1161.1,3909.8,60.0,60.3,0.3,0,14.46,22.2,54.3,0.056,4,23,6,13,3
F_000746,2026-06-04 13:10:00,M_2026_06_04_05,MBMW_04,4497.9,3758.7,40.0,41.2,1.2,0,14.84,22.3,49.5,0.036,4,23,6,13,3
F_000747,2026-06-04 13:20:00,M_2026_06_04_05,MBMW_05,1919.5,4015.0,60.0,63.7,3.7,1,14.74,22.0,46.4,0.036,4,23,6,13,3
F_000748,2026-06-04 13:30:00,M_2026_06_04_05,MBMW_03,2717.8,2590.0,50.0,54.3,4.3,1,14.86,22.5,48.2,0.035,4,23,6,13,3
F_000749,2026-06-04 13:40:00,M_2026_06_04_05,MBMW_04,4532.4,701.6,50.0,54.5,4.5,1,15.37,22.2,51.0,0.043,4,23,6,13,3
F_000750,2026-06-04 13:50:00,M_2026_06_04_05,MBMW_05,3121.2,3355.8,60.0,59.5,-0.5,0,14.21,22.8,48.9,0.03,4,23,6,13,3
F_000751,2026-06-05 09:00:00,M_2026_06_05_03,MBMW_03,584.5,3102.4,70.0,70.1,0.1,0,14.05,21.4,48.6,0.046,5,23,6,9,4
F_000752,2026-06-05 09:10:00,M_2026_06_05_03,MBMW_04,4699.2,3711.3,50.0,53.0,3.0,0,14.62,21.1,47.8,0.087,5,23,6,9,4
F_000753,2026-06-05 09:20:00,M_2026_06_05_03,MBMW_05,3138.5,849.4,60.0,61.7,1.7,0,14.3,21.2,43.2,0.029,5,23,6,9,4
F_000754,2026-06-05 09:30:00,M_2026_06_05_03,MBMW_03,1674.5,974.9,40.0,44.6,4.6,1,14.43,21.3,47.4,0.056,5,23,6,9,4
F_000755,2026-06-05 09:40:00,M_2026_06_05_03,MBMW_04,696.4,4452.0,60.0,61.8,1.8,0,14.89,21.3,48.9,0.031,5,23,6,9,4
F_000756,2026-06-05 09:50:00,M_2026_06_05_03,MBMW_05,3970.1,3749.9,60.0,61.8,1.8,0,14.39,21.6,45.7,0.028,5,23,6,9,4
F_000757,2026-06-05 10:00:00,M_2026_06_05_03,MBMW_03,3100.4,4541.1,80.0,85.5,5.5,1,14.89,21.6,47.0,0.056,5,23,6,10,4
F_000758,2026-06-05 10:10:00,M_2026_06_05_03,MBMW_04,2667.3,3793.6,50.0,53.4,3.4,1,14.88,21.3,48.8,0.026,5,23,6,10,4
F_000759,2026-06-05 10:20:00,M_2026_06_05_03,MBMW_05,4469.5,2985.8,70.0,67.4,-2.6,0,13.9,21.2,48.9,0.025,5,23,6,10,4
F_000760,2026-06-05 10:30:00,M_2026_06_05_03,MBMW_03,3943.0,3270.7,70.0,71.0,1.0,0,14.39,21.6,50.4,0.059,5,23,6,10,4
F_000761,2026-06-05 10:40:00,M_2026_06_05_04,MBMW_04,758.4,4445.6,80.0,84.2,4.2,1,14.78,21.4,49.1,0.034,5,23,6,10,4
F_000762,2026-06-05 10:50:00,M_2026_06_05_04,MBMW_05,1558.6,2894.0,70.0,74.6,4.6,1,14.47,21.5,50.5,0.018,5,23,6,10,4
F_000763,2026-06-05 11:00:00,M_2026_06_05_04,MBMW_03,1242.4,3162.0,60.0,62.4,2.4,0,14.59,21.7,48.4,0.041,5,23,6,11,4
F_000764,2026-06-05 11:10:00,M_2026_06_05_04,MBMW_04,3719.7,782.4,80.0,84.9,4.9,1,15.66,21.9,50.3,0.047,5,23,6,11,4
F_000765,2026-06-05 11:20:00,M_2026_06_05_04,MBMW_05,167.7,2369.6,40.0,41.1,1.1,0,14.51,21.7,52.9,0.039,5,23,6,11,4
F_000766,2026-06-05 11:30:00,M_2026_06_05_04,MBMW_03,2849.4,3582.0,50.0,56.3,6.3,1,15.14,21.5,50.5,0.059,5,23,6,11,4
F_000767,2026-06-05 11:40:00,M_2026_06_05_04,MBMW_04,3812.3,1354.7,50.0,52.2,2.2,0,14.67,22.3,49.5,0.041,5,23,6,11,4
F_000768,2026-06-05 11:50:00,M_2026_06_05_04,MBMW_05,4383.8,1011.3,50.0,48.4,-1.6,0,13.32,22.2,48.1,0.025,5,23,6,11,4
F_000769,2026-06-05 12:00:00,M_2026_06_05_04,MBMW_03,1710.4,1569.1,60.0,61.5,1.5,0,14.67,21.5,50.2,0.035,5,23,6,12,4
F_000770,2026-06-05 12:10:00,M_2026_06_05_04,MBMW_04,4106.3,1207.5,40.0,43.2,3.2,1,15.13,21.6,49.6,0.024,5,23,6,12,4
F_000771,2026-06-05 12:20:00,M_2026_06_05_05,MBMW_05,553.2,1074.6,80.0,81.6,1.6,0,14.26,21.7,51.1,0.012,5,23,6,12,4
F_000772,2026-06-05 12:30:00,M_2026_06_05_05,MBMW_03,4232.3,2124.3,80.0,81.0,1.0,0,14.63,22.3,46.3,0.031,5,23,6,12,4
F_000773,2026-06-05 12:40:00,M_2026_06_05_05,MBMW_04,637.4,4539.2,50.0,51.6,1.6,0,14.76,22.6,49.5,0.046,5,23,6,12,4
F_000774,2026-06-05 12:50:00,M_2026_06_05_05,MBMW_05,1986.4,2535.3,40.0,39.1,-0.9,0,14.47,22.0,50.7,0.034,5,23,6,12,4
F_000775,2026-06-05 13:00:00,M_2026_06_05_05,MBMW_03,3986.5,939.6,40.0,44.1,4.1,1,14.82,22.3,50.1,0.047,5,23,6,13,4
F_000776,2026-06-05 13:10:00,M_2026_06_05_05,MBMW_04,749.6,384.9,40.0,41.8,1.8,0,14.74,22.1,49.1,0.05,5,23,6,13,4
F_000777,2026-06-05 13:20:00,M_2026_06_05_05,MBMW_05,1146.3,3480.8,70.0,71.4,1.4,0,14.2,22.9,49.0,0.039,5,23,6,13,4
F_000778,2026-06-05 13:30:00,M_2026_06_05_05,MBMW_03,3611.3,1914.0,70.0,73.1,3.1,1,14.51,22.7,47.4,0.05,5,23,6,13,4
F_000779,2026-06-05 13:40:00,M_2026_06_05_05,MBMW_04,3600.2,4109.2,50.0,52.5,2.5,0,14.9,22.2,50.3,0.034,5,23,6,13,4
F_000780,2026-06-05 13:50:00,M_2026_06_05_05,MBMW_05,3205.7,3297.6,40.0,39.6,-0.4,0,13.96,21.9,50.3,0.015,5,23,6,13,4
F_000781,2026-06-08 09:00:00,M_2026_06_08_03,MBMW_03,3469.7,3981.2,40.0,43.0,3.0,0,14.61,21.5,45.7,0.139,8,24,6,9,0
F_000782,2026-06-08 09:10:00,M_2026_06_08_03,MBMW_04,2713.6,1359.7,80.0,83.2,3.2,1,15.18,21.0,50.2,0.025,8,24,6,9,0
F_000783,2026-06-08 09:20:00,M_2026_06_08_03,MBMW_05,1259.0,3461.8,80.0,81.5,1.5,0,14.12,21.4,47.5,0.022,8,24,6,9,0
F_000784,2026-06-08 09:30:00,M_2026_06_08_03,MBMW_03,1728.5,1320.3,50.0,50.9,0.9,0,14.28,21.3,48.2,0.058,8,24,6,9,0
F_000785,2026-06-08 09:40:00,M_2026_06_08_03,MBMW_04,908.0,4695.3,40.0,42.8,2.8,0,15.23,20.7,52.8,0.03,8,24,6,9,0
F_000786,2026-06-08 09:50:00,M_2026_06_08_03,MBMW_05,4542.3,3181.9,50.0,51.7,1.7,0,14.08,21.0,52.4,0.015,8,24,6,9,0
F_000787,2026-06-08 10:00:00,M_2026_06_08_03,MBMW_03,2917.0,1622.6,80.0,92.4,12.4,1,14.52,21.2,46.4,0.047,8,24,6,10,0
F_000788,2026-06-08 10:10:00,M_2026_06_08_03,MBMW_04,2004.3,1347.6,80.0,80.9,0.9,0,14.98,21.1,46.9,0.038,8,24,6,10,0
F_000789,2026-06-08 10:20:00,M_2026_06_08_03,MBMW_05,2310.0,954.6,70.0,81.0,11.0,1,14.68,21.4,47.4,0.016,8,24,6,10,0
F_000790,2026-06-08 10:30:00,M_2026_06_08_03,MBMW_03,4736.4,3473.2,50.0,51.8,1.8,0,14.4,21.5,52.8,0.036,8,24,6,10,0
F_000791,2026-06-08 10:40:00,M_2026_06_08_04,MBMW_04,766.8,1093.6,50.0,55.2,5.2,1,15.63,22.0,48.5,0.05,8,24,6,10,0
F_000792,2026-06-08 10:50:00,M_2026_06_08_04,MBMW_05,2931.1,2976.5,40.0,42.3,2.3,0,14.54,21.6,46.8,0.017,8,24,6,10,0
F_000793,2026-06-08 11:00:00,M_2026_06_08_04,MBMW_03,2529.4,1323.2,40.0,42.8,2.8,0,15.16,22.0,52.3,0.055,8,24,6,11,0
F_000794,2026-06-08 11:10:00,M_2026_06_08_04,MBMW_04,3057.3,3309.8,70.0,74.6,4.6,1,15.31,21.5,51.1,0.034,8,24,6,11,0
F_000795,2026-06-08 11:20:00,M_2026_06_08_04,MBMW_05,90.6,4074.7,60.0,61.1,1.1,0,14.25,22.0,54.4,0.023,8,24,6,11,0
